,HDI Rank,Country,1990,1995,2000,2005,2010,2011,2012,2013,2014,2015
64,64,Mauritius,0.1,0.3,1.0,1.2,1.1,1.0,1.0,1.0,0.9,0.9
65,77,Mexico,0.1,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
66,107,Moldova (Republic of),0.1,0.1,0.3,0.4,0.5,0.6,0.6,0.6,0.6,0.6
67,92,Mongolia,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 cc
68,123,Morocco,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
69,181,Mozambique,1.6,4.1,7.8,10.5,11.2,11.1,11.0,10.9,10.7,10.5
70,145,Myanmar,0.1,0.4,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8
71,125,Namibia,1.4,9.1,17.1,16.3,14.7,14.4,14.1,13.8,13.6,13.3
72,144,Nepal,0.1,0.1,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.2
73,124,Nicaragua,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3
74,187,Niger,0.2,0.7,1.2,1.1,0.7,0.6,0.6,0.5,0.5,0.5
75,152,Nigeria,1.4,2.9,3.9,3.8,3.5,3.4,3.3,3.2,3.2,3.1
76,147,Pakistan,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 cc
77,60,Panama,0.3,0.7,0.7,0.6,0.7,0.7,0.7,0.7,0.7,0.7
78,154,Papua New Guinea,0.1,0.3,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8
79,110,Paraguay,0.1,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
80,87,Peru,0.5,0.5,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3
81,116,Philippines,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 cc
82,159,Rwanda,5.2,6.3,4.9,3.4,3.1,3.1,3.1,3.0,3.0,2.9
83,162,Senegal,0.2,0.4,0.7,0.9,0.7,0.7,0.6,0.6,0.6,0.5
84,179,Sierra Leone,0.1,0.2,0.9,1.6,1.6,1.6,1.5,1.5,1.4,1.3
85,0,Somalia,0.1,0.4,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5
86,119,South Africa,1.0,7.9,18.7,20.8,18.9,18.8,18.8,18.9,19.0,19.2
87,181,South Sudan,0.1,1.1,2.4,2.9,2.7,2.7,2.6,2.6,2.5,2.5
88,27,Spain,0.4,0.5,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4
89,73,Sri Lanka,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 cc
90,165,Sudan,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.3,0.3
91,97,Suriname,0.1,0.5,1.1,1.3,1.2,1.2,1.1,1.1,1.1,1.1
92,148,Swaziland,2.2,15.7,24.8,25.7,27.2,27.6,28.0,28.4,28.7,28.8
93,129,Tajikistan,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3
94,151,Tanzania (United Republic of),5.1,7.7,7.7,6.5,5.6,5.4,5.2,5.1,4.9,4.7
95,87,Thailand,0.5,1.9,1.7,1.4,1.3,1.3,1.2,1.2,1.2,1.1
96,166,Togo,1.2,3.2,4.8,4.4,3.1,2.9,2.8,2.6,2.5,2.4
97,65,Trinidad and Tobago,0.4,0.8,1.0,1.1,1.2,1.2,1.2,1.2,1.2,1.2
98,97,Tunisia,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 cc
99,163,Uganda,13.1,11.4,7.8,6.5,7.0,7.1,7.2,7.2,7.1,7.1
100,84,Ukraine,0.1,0.2,0.7,1.0,0.9,0.8,0.8,0.8,0.8,0.9
101,54,Uruguay,0.1,0.2,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
102,105,Uzbekistan,0.1,0.1,0.2,0.4,0.3,0.2,0.2,0.2,0.2,0.2
103,71,Venezuela (Bolivarian Republic of),0.1,0.1,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5
104,115,Viet Nam,0.1,0.1,0.2,0.4,0.5,0.5,0.5,0.5,0.5,0.5
105,168,Yemen,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1 cc
106,139,Zambia,12.4,15.6,15.4,14.1,13.5,13.4,13.3,13.2,13.1,12.9
107,154,Zimbabwe,15.0,25.3,24.0,18.1,15.5,15.3,15.2,15.0,14.9,14.7
108,,,,,,,,,,,,
